Geneid	groups	description
PBANKA_1355200	2	aconitate hydratase, putative
PBANKA_1355900	2	phosphoenolpyruvate carboxykinase, putative
PBANKA_1356300	2	CDT1-like protein, putative
PBANKA_1356400	2	DNA repair protein RAD5, putative
PBANKA_1356600	2	UDP-N-acetylglucosamine pyrophosphorylase, putative
PBANKA_1356700	2	kelch protein K13, putative
PBANKA_1357100	2	TLD domain-containing protein, putative, pseudogene
PBANKA_1357300	2	zinc finger protein, putative
PBANKA_1357500	2	lipoyl synthase
PBANKA_1357800	2	conserved Plasmodium protein, unknown function
PBANKA_1357900	2	conserved Plasmodium protein, unknown function
PBANKA_1358300	2	conserved Plasmodium protein, unknown function
PBANKA_1358700	2	conserved Plasmodium protein, unknown function
PBANKA_1358900	2	dynactin subunit 2, putative
PBANKA_1359900	2	WD repeat-containing protein 92, putative
PBANKA_1360800	2	conserved Plasmodium protein, unknown function
PBANKA_1361200	2	conserved Plasmodium protein, unknown function
PBANKA_1361600	2	E1-E2 ATPase, putative
PBANKA_1365400	2	vacuolar fusion protein MON1, putative
PBANKA_1365550	2	PIR protein, pseudogene
PBANKA_1400061	2	PIR protein
PBANKA_1401000	2	AAA domain-containing protein, putative
PBANKA_1402500	2	condensin complex subunit 2, putative
PBANKA_1402600	2	DNA ligase I, putative
PBANKA_1402900	2	PUB domain-containing protein, putative
PBANKA_1403300	2	NLI interacting factor-like phosphatase
PBANKA_1404300	2	conserved Plasmodium protein, unknown function
PBANKA_1405000	2	MORN repeat protein, putative
PBANKA_1406400	2	tripartite motif protein, putative
PBANKA_1407200	2	conserved Plasmodium protein, unknown function
PBANKA_1407900	2	HORMA domain protein, putative
PBANKA_1408400	2	conserved Plasmodium protein, unknown function
PBANKA_1408600	2	conserved Plasmodium protein, unknown function
PBANKA_1408900	2	conserved Plasmodium protein, unknown function
PBANKA_1410900	2	translation initiation factor IF-2, putative
PBANKA_1411200	2	conserved Plasmodium protein, unknown function
PBANKA_1413600	2	serine/threonine protein kinase PK9, putative
PBANKA_1414600	2	inositol polyphosphate kinase, putative
PBANKA_1415100	2	choline-phosphate cytidylyltransferase
PBANKA_1415400	2	conserved protein, unknown function
PBANKA_1416900	2	structural maintenance of chromosomes protein 2
PBANKA_1417000	2	conserved Plasmodium protein, unknown function
PBANKA_1417100	2	conserved Plasmodium protein, unknown function
PBANKA_1417200	2	protein AAP4, putative
PBANKA_1417700	2	conserved Plasmodium protein, unknown function
PBANKA_1417900	2	conserved Plasmodium protein, unknown function
PBANKA_1418100	2	ACDC domain-containing protein, putative
PBANKA_1418500	2	TBC domain protein, putative
PBANKA_1418800	2	SNARE protein, putative
PBANKA_1418900	2	ras-related protein Rab-11A
PBANKA_1419100	2	dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, putative
PBANKA_1419800	2	3',5'-cyclic nucleotide phosphodiesterase beta, putative
PBANKA_1420100	2	conserved Plasmodium protein, unknown function
PBANKA_1420200	2	ribosomal protein S5, mitochondrial, putative
PBANKA_1420700	2	MAATS1 domain-containing protein, putative
PBANKA_1420900	2	palmitoyltransferase DHHC4, putative
PBANKA_1421000	2	calmodulin, putative
PBANKA_1421400	2	C-Myc-binding protein, putative
PBANKA_1421500	2	conserved Plasmodium protein, unknown function
PBANKA_1421600	2	calcium/calmodulin-dependent protein kinase, putative
PBANKA_1421900	2	GTP-binding translation elongation factor, putative
PBANKA_1422100	2	drug/metabolite transporter DMT1, putative
PBANKA_1424500	2	conserved Plasmodium protein, unknown function
PBANKA_1425600	2	RNA-binding protein, putative
PBANKA_1425800	2	conserved Plasmodium protein, unknown function
PBANKA_1425900	2	conserved protein, unknown function
PBANKA_1426500	2	cullin-1, putative
PBANKA_1427200	2	protein phosphatase PPM5
PBANKA_1427600	2	conserved Plasmodium protein, unknown function
PBANKA_1427800	2	peptidase family C50, putative
PBANKA_1428000	2	conserved protein, unknown function
PBANKA_1428300	2	WD repeat-containing protein, putative
PBANKA_1429400	2	dynein light chain 1, putative
PBANKA_1430300	2	conserved Plasmodium protein, unknown function
PBANKA_1434100	2	dynamin-like protein, putative
PBANKA_1434300	2	conserved Plasmodium protein, unknown function
PBANKA_1434500	2	WD repeat-containing protein, putative
PBANKA_1434600	2	formin 2, putative
PBANKA_1434800	2	aminophospholipid-transporting P-ATPase, putative
PBANKA_1436500	2	conserved Plasmodium protein, unknown function
PBANKA_1436600	2	inner membrane complex protein 1h
PBANKA_1437000	2	conserved protein, unknown function
PBANKA_1437100	2	conserved Plasmodium protein, unknown function
PBANKA_1437500	2	AP2 domain transcription factor AP2-G
PBANKA_1439600	2	conserved Plasmodium protein, unknown function
PBANKA_1441900	2	DNA helicase 60, putative
PBANKA_1442000	2	potassium channel K1
PBANKA_1442100	2	conserved Plasmodium protein, unknown function
PBANKA_1443100	2	conserved Plasmodium protein, unknown function
PBANKA_1444800	2	thioredoxin-like associated protein 1, putative
PBANKA_1446000	2	conserved Plasmodium protein, unknown function
PBANKA_1447900	2	conserved Plasmodium protein, unknown function
PBANKA_1448900	2	DNA polymerase epsilon subunit B, putative
PBANKA_1449800	2	inorganic pyrophosphatase, putative
PBANKA_1453000	2	conserved Plasmodium protein, unknown function
PBANKA_1453700	2	AP2 domain transcription factor, putative
PBANKA_1454000	2	DNA gyrase subunit B, putative
PBANKA_1454400	2	3-hydroxyisobutyryl-CoA hydrolase, putative
PBANKA_1455800	2	GAS8-like protein, putative
PBANKA_1457200	2	double C2-like domain-containing protein, putative
PBANKA_1457400	2	N-alpha-acetyltransferase 15, NatA auxiliary subunit, putative
PBANKA_1458800	2	kinesin-15, putative
PBANKA_1460700	2	dipeptidyl aminopeptidase 2
PBANKA_1463300	2	conserved Plasmodium protein, unknown function
PBANKA_0008901	3	PIR protein, pseudogene
PBANKA_0101200	3	elongation factor G, putative
PBANKA_0103500	3	RAP protein, putative
PBANKA_0103800	3	50S ribosomal protein L24, putative
PBANKA_0104000	3	acylphosphatase, putative
PBANKA_0104100	3	serine/threonine protein kinase ARK1, putative
PBANKA_0104200	3	calcium-binding protein, putative
PBANKA_0105000	3	ubiquitin-conjugating enzyme E2 PEX4, putative
PBANKA_0106400	3	GTP-binding protein, putative
PBANKA_0106500	3	conserved Plasmodium protein, unknown function
PBANKA_0106600	3	diphthine methyltransferase, putative
PBANKA_0107200	3	conserved Plasmodium protein, unknown function
PBANKA_0107700	3	zinc transporter ZIP1
PBANKA_0110900	3	cytoplasmic tRNA 2-thiolation protein 1, putative
PBANKA_0111100	3	6-cysteine protein
PBANKA_0111600	3	rhoptry protein ROP14, putative
PBANKA_0112200	3	myosin E
PBANKA_0201100	3	PIR protein, pseudogene
PBANKA_0202700	3	kinesin-8B
PBANKA_0203400	3	FAD-linked sulfhydryl oxidase ERV1, putative
PBANKA_0203500	3	selenocysteine-specific elongation factor, putative
PBANKA_0204100	3	N-acetyltransferase, GNAT family, putative
PBANKA_0204600	3	photosensitized INA-labeled protein PHIL1
PBANKA_0204700	3	mitochondrial carrier protein, putative
PBANKA_0204800	3	secreted ookinete protein, putative
PBANKA_0205700	3	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST3/OST6, putative
PBANKA_0206100	3	CCR4 domain-containing protein 3, putative
PBANKA_0206300	3	centrin-1, putative
PBANKA_0206700	3	conserved Plasmodium protein, unknown function
PBANKA_0207300	3	conserved protein, unknown function
PBANKA_0207700	3	FtsJ-like methyltransferase, putative
PBANKA_0208900	3	StAR-related lipid transfer protein, putative
PBANKA_0209100	3	thrombospondin-related sporozoite protein
PBANKA_0210800	3	conserved Plasmodium protein, unknown function
PBANKA_0210900	3	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2, putative
PBANKA_0211500	3	proteasome subunit alpha type-5, putative
PBANKA_0212900	3	conserved Plasmodium protein, unknown function
PBANKA_0214900	3	fam-a protein
PBANKA_0301300	3	conserved Plasmodium protein, unknown function
PBANKA_0302500	3	hexose transporter
PBANKA_0302900	3	MORN repeat protein, putative
PBANKA_0303000	3	conserved Plasmodium protein, unknown function
PBANKA_0303100	3	PCI domain-containing protein, putative
PBANKA_0303200	3	DNA-directed RNA polymerase II 16 kDa subunit, putative
PBANKA_0303600	3	26S proteasome regulatory subunit RPN1, putative
PBANKA_0304900	3	serine repeat antigen 3
PBANKA_0305100	3	serine repeat antigen 1
PBANKA_0305200	3	conserved Plasmodium protein, unknown function
PBANKA_0306100	3	6-cysteine protein P230
PBANKA_0306300	3	exosome complex component MTR3, putative
PBANKA_0306800	3	ATP-dependent RNA helicase UAP56, putative
PBANKA_0308400	3	UDP-N-acetylglucosamine transferase subunit ALG14, putative
PBANKA_0308800	3	GDP-fructose:GMP antiporter, putative
PBANKA_0308900	3	conserved Plasmodium protein, unknown function
PBANKA_0309500	3	secreted protein with altered thrombospondin repeat domain
PBANKA_0310000	3	protein SIS1, putative
PBANKA_0310500	3	conserved Plasmodium protein, unknown function
PBANKA_0310600	3	conserved protein, unknown function
PBANKA_0311000	3	protein transport protein SEC31, putative
PBANKA_0311500	3	conserved Plasmodium protein, unknown function
PBANKA_0311800	3	acyl-CoA synthetase, putative
PBANKA_0311900	3	RING zinc finger protein, putative
PBANKA_0312500	3	origin recognition complex subunit 5, putative
PBANKA_0312800	3	conserved Plasmodium protein, unknown function
PBANKA_0313300	3	sugar transporter, putative
PBANKA_0313400	3	autophagy-related protein 11, putative
PBANKA_0313500	3	TMEM121 domain-containing protein, putative
PBANKA_0313900	3	conserved Plasmodium protein, unknown function
PBANKA_0314100	3	conserved protein, unknown function
PBANKA_0314300	3	conserved Plasmodium protein, unknown function
PBANKA_0314400	3	E2F-associated phosphoprotein, putative
PBANKA_0315100	3	ATP-dependent RNA helicase DDX47, putative
PBANKA_0315430	3	small nucleolar RNA snoR01
PBANKA_0316900	3	PIR protein
PBANKA_0317061	3	fam-a protein
PBANKA_0317181	3	PIR protein
PBANKA_0400100	3	PIR protein
PBANKA_0400500	3	PIR protein
PBANKA_0400600	3	PIR protein
PBANKA_0401900	3	DNA-directed RNA polymerases I, II, and III subunit RPABC2, putative
PBANKA_0402100	3	spindle pole body protein, putative
PBANKA_0402200	3	plasmoredoxin
PBANKA_0402300	3	lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, putative
PBANKA_0402600	3	inner membrane complex protein 1a
PBANKA_0402900	3	conserved Plasmodium protein, unknown function
PBANKA_0403200	3	circumsporozoite (CS) protein
PBANKA_0404400	3	cytochrome b-c1 complex subunit 8, putative
PBANKA_0404600	3	activator of Hsp90 ATPase, putative
PBANKA_0405300	3	40S ribosomal protein S23, putative
PBANKA_0405600	3	microtubule-associated protein RP/EB family, putative
PBANKA_0406200	3	conserved Plasmodium protein, unknown function
PBANKA_0406300	3	DNA polymerase delta small subunit, putative
PBANKA_0406600	3	conserved Plasmodium protein, unknown function
PBANKA_0406650	3	U4 spliceosomal RNA
PBANKA_0406900	3	conserved protein, unknown function
PBANKA_0407700	3	60S acidic ribosomal protein P2, putative
PBANKA_0407900	3	YTH domain-containing protein 2, putative
PBANKA_0408200	3	calcium-dependent protein kinase 3
PBANKA_0409000	3	conserved Plasmodium protein, unknown function
PBANKA_0410400	3	glycogen synthase kinase 3, putative
PBANKA_0410650	3	conserved Plasmodium protein, unknown function
PBANKA_0411300	3	conserved Plasmodium protein, unknown function
PBANKA_0412100	3	serine/threonine protein phosphatase 6
PBANKA_0412200	3	conserved Plasmodium protein, unknown function
PBANKA_0412900	3	circumsporozoite- and TRAP-related protein
PBANKA_0413000	3	conserved Plasmodium protein, unknown function
PBANKA_0413400	3	zinc finger protein, putative
PBANKA_0414200	3	CS domain-containing protein, putative
PBANKA_0414300	3	kinetochore protein NUF2, putative
PBANKA_0414400	3	formate-nitrite transporter, putative
PBANKA_0415000	3	Maf-like protein, putative
PBANKA_0415400	3	conserved Plasmodium protein, unknown function, pseudogene
PBANKA_0416100	3	dynein heavy chain, putative
PBANKA_0417700	3	alpha tubulin 1
PBANKA_0501800	3	myosin essential light chain ELC, putative
PBANKA_0503700	3	TMEM94 domain-containing protein, putative
PBANKA_0504300	3	flagellar outer arm dynein-associated protein, putative
PBANKA_0504600	3	rRNA (cytosine-C(5))-methyltransferase, putative
PBANKA_0504800	3	conserved Plasmodium protein, unknown function
PBANKA_0505000	3	dihydrolipoamide acyltransferase, putative
PBANKA_0505100	3	ADP-ribosylation factor, putative
PBANKA_0505200	3	conserved protein, unknown function
PBANKA_0505400	3	conserved Plasmodium protein, unknown function
PBANKA_0506300	3	methyltransferase, putative
PBANKA_0507200	3	conserved Plasmodium protein, unknown function
PBANKA_0507700	3	conserved Plasmodium protein, unknown function
PBANKA_0507800	3	conserved protein, unknown function
PBANKA_0507900	3	conserved Plasmodium protein, unknown function
PBANKA_0508300	3	conserved Plasmodium protein, unknown function
PBANKA_0508800	3	RAP protein, putative
PBANKA_0509200	3	Eps15-like protein, putative
PBANKA_0509600	3	conserved Plasmodium protein, unknown function
PBANKA_0510600	3	cell division cycle protein 20 homolog
PBANKA_0510700	3	conserved Plasmodium protein, unknown function
PBANKA_0510900	3	40S ribosomal protein S2, putative
PBANKA_0511000	3	biotin--protein ligase 1
PBANKA_0511300	3	ribosomal protein S22, mitochondrial, putative
PBANKA_0511800	3	centrin-3, putative
PBANKA_0512100	3	methyltransferase, putative
PBANKA_0512800	3	merozoite TRAP-like protein
PBANKA_0513000	3	inner membrane complex protein 1m, putative
PBANKA_0513100	3	conserved Plasmodium protein, unknown function
PBANKA_0513700	3	conserved Plasmodium protein, unknown function
PBANKA_0513800	3	heptatricopeptide repeat and RAP domain-containing protein, putative
PBANKA_0514400	3	conserved protein, unknown function
PBANKA_0515500	3	protein phosphatase inhibitor 3, putative
PBANKA_0516300	3	DER1-like protein, putative
PBANKA_0518100	3	thioredoxin-like associated protein 2, putative
PBANKA_0519000	3	S-antigen, putative
PBANKA_0519100	3	conserved Plasmodium protein, unknown function
PBANKA_0519200	3	conserved Plasmodium protein, unknown function
PBANKA_0519500	3	conserved Plasmodium protein, unknown function
PBANKA_0522100	3	conserved Plasmodium protein, unknown function
PBANKA_0522700	3	alpha tubulin 2
PBANKA_0523700	3	conserved Plasmodium protein, unknown function
PBANKA_0523800	3	apical asparagine-rich protein AARP, putative
PBANKA_0524200	3	early transcribed membrane protein
PBANKA_0524300	3	tryptophan-rich protein
PBANKA_0524500	3	conserved rodent malaria protein, unknown function
PBANKA_0600011	3	PIR protein
PBANKA_0600031	3	PIR protein
PBANKA_0600086	3	PIR protein
PBANKA_0600200	3	PIR protein
PBANKA_0600900	3	conserved protein, unknown function
PBANKA_0601900	3	high mobility group protein B1, putative
PBANKA_0602600	3	cytochrome c1 heme lyase
PBANKA_0602700	3	nucleosome assembly protein, putative
PBANKA_0602900	3	conserved Plasmodium protein, unknown function
PBANKA_0603400	3	conserved protein, unknown function
PBANKA_0603500	3	cytidine deaminase, putative
PBANKA_0603600	3	conserved protein, unknown function
PBANKA_0603900	3	HAD domain ookinete protein
PBANKA_0604300	3	tetratricopeptide repeat protein, putative
PBANKA_0604900	3	conserved Plasmodium protein, unknown function
PBANKA_0605000	3	thiosulfate sulfurtransferase, putative
PBANKA_0607600	3	U6 snRNA-associated Sm-like protein LSm7, putative
PBANKA_0608700	3	conserved Plasmodium protein, unknown function
PBANKA_0609600	3	HSP20-like chaperone, putative
PBANKA_0609900	3	heat shock protein DNAJ homologue Pfj4, putative
PBANKA_0610200	3	DNA replication licensing factor MCM5, putative
PBANKA_0610700	3	conserved Plasmodium protein, unknown function
PBANKA_0610800	3	eukaryotic translation initiation factor eIF2A, putative
PBANKA_0610900	3	HSP40, subfamily A, putative
PBANKA_0611200	3	conserved protein, unknown function
PBANKA_0611400	3	pantothenate kinase 2, putative
PBANKA_0611500	3	conserved Plasmodium protein, unknown function
PBANKA_0612861	3	tRNA Glutamic acid
PBANKA_0613400	3	ribosomal protein S12, mitochondrial, putative
PBANKA_0616200	3	conserved Plasmodium protein, unknown function
PBANKA_0616400	3	conserved protein, unknown function
PBANKA_0616500	3	conserved protein, unknown function
PBANKA_0617500	3	exosome complex component CSL4, putative
PBANKA_0617800	3	conserved Plasmodium protein, unknown function
PBANKA_0617900	3	apoptosis-inducing factor, putative
PBANKA_0618300	3	Ham1-like protein, putative
PBANKA_0618400	3	tetratricopeptide repeat protein, putative
PBANKA_0618700	3	conserved Plasmodium protein, unknown function
PBANKA_0618800	3	ATP-dependent DNA helicase DDX31, putative
PBANKA_0619200	3	secreted ookinete protein, putative
PBANKA_0619300	3	conserved Plasmodium protein, unknown function
PBANKA_0620000	3	pre-mRNA-splicing factor CWC15, putative
PBANKA_0620500	3	tRNAHis guanylyltransferase, putative
PBANKA_0620900	3	conserved Plasmodium protein, unknown function
PBANKA_0621900	3	mitochondrial import inner membrane translocase subunit TIM14, putative
PBANKA_0622000	3	conserved Plasmodium protein, unknown function
PBANKA_0622300	3	kelch domain-containing protein, putative
PBANKA_0622800	3	conserved protein, unknown function
PBANKA_0700061	3	PIR protein
PBANKA_0700071	3	PIR protein
PBANKA_0701400	3	U6 snRNA-associated Sm-like protein LSm8, putative
PBANKA_0701500	3	prohibitin 1
PBANKA_0701600	3	coiled-coil domain-containing protein 124, putative
PBANKA_0701800	3	conserved protein, unknown function
PBANKA_0701900	3	GPI-anchored micronemal antigen, putative
PBANKA_0703200	3	ribosomal protein L21, apicoplast, putative
PBANKA_0705500	3	ankyrin-repeat protein, putative
PBANKA_0706500	3	3'-5' exonuclease, putative
PBANKA_0706600	3	conserved Plasmodium protein, unknown function
PBANKA_0707000	3	lipoate-protein ligase B
PBANKA_0707500	3	RWD domain-containing protein, putative
PBANKA_0708600	3	quinone oxidoreductase, putative
PBANKA_0709200	3	polyribonucleotide 5'-hydroxyl-kinase Clp1, putative
PBANKA_0709300	3	ribosomal RNA small subunit methyltransferase NEP1, putative
PBANKA_0709400	3	conserved Plasmodium protein, unknown function
PBANKA_0709500	3	ATP-dependent RNA helicase DHX36, putative
PBANKA_0711000	3	conserved Plasmodium protein, unknown function
PBANKA_0711400	3	perforin-like protein 4
PBANKA_0711600	3	perforin-like protein 5
PBANKA_0711900	3	heat shock protein 70
PBANKA_0712100	3	DNA helicase, putative
PBANKA_0712400	3	rRNA-processing protein FCF1, putative
PBANKA_0713400	3	phosphatase, putative
PBANKA_0714300	3	small heat shock protein HSP20
PBANKA_0714900	3	dihydrolipoyl dehydrogenase, apicoplast, putative
PBANKA_0715300	3	conserved Plasmodium protein, unknown function
PBANKA_0715700	3	lysine decarboxylase-like protein, putative
PBANKA_0716300	3	Rab5-interacting protein, putative
PBANKA_0716400	3	conserved Plasmodium protein, unknown function
PBANKA_0716500	3	RNA-binding protein, putative
PBANKA_0716800	3	conserved Plasmodium protein, unknown function
PBANKA_0716900	3	armadillo-domain containing rhoptry protein, putative
PBANKA_0717600	3	GTP:AMP phosphotransferase, putative
PBANKA_0717900	3	RNA-binding protein, putative
PBANKA_0718100	3	glutamyl-tRNA(Gln) amidotransferase subunit A
PBANKA_0718300	3	DNA helicase MCM9, putative
PBANKA_0718800	3	small GTP-binding protein sar1, putative
PBANKA_0720800	3	RNA-binding protein NOB1, putative
PBANKA_0721900	3	60S ribosomal protein L7ae/L30e, putative
PBANKA_0800200	3	fam-a protein, pseudogene
PBANKA_0800500	3	chitinase
PBANKA_0801500	3	conserved Plasmodium protein, unknown function
PBANKA_0802800	3	conserved Plasmodium protein, unknown function
PBANKA_0803900	3	conserved Plasmodium protein, unknown function
PBANKA_0805600	3	EKC/KEOPS complex subunit BUD32, putative
PBANKA_0805750	3	non-coding RNA
PBANKA_0806800	3	coiled-coil domain-containing protein CCDC148/CCDC112, putative
PBANKA_0808100	3	6-cysteine protein
PBANKA_0808600	3	conserved Plasmodium protein, unknown function
PBANKA_0809000	3	translation initiation factor SUI1, putative
PBANKA_0809300	3	peptide deformylase, putative
PBANKA_0809500	3	apicoplast integral membrane protein, putative
PBANKA_0813700	3	conserved Plasmodium protein, unknown function
PBANKA_0814300	3	conserved protein, unknown function
PBANKA_0814800	3	conserved Plasmodium protein, unknown function
PBANKA_0815000	3	pseudouridylate synthase, putative
PBANKA_0816100	3	SUMO-conjugating enzyme UBC9, putative
PBANKA_0816200	3	ribonuclease H2 subunit C, putative
PBANKA_0816500	3	conserved Plasmodium protein, unknown function
PBANKA_0817900	3	zinc finger protein, putative
PBANKA_0818400	3	conserved Plasmodium protein, unknown function
PBANKA_0819100	3	cytochrome b5, putative
PBANKA_0819200	3	50S ribosomal protein L3, apicoplast, putative
PBANKA_0819450	3	telomerase RNA
PBANKA_0820200	3	thioredoxin-like protein 1, putative
PBANKA_0820900	3	elongation of fatty acids protein, putative
PBANKA_0821900	3	ubiquitin-conjugating enzyme E2, putative
PBANKA_0822900	3	dynein intermediate chain, putative
PBANKA_0823800	3	3-oxoacyl-[acyl-carrier-protein] reductase, putative
PBANKA_0824200	3	perforin-like protein 3
PBANKA_0824500	3	lipoate-protein ligase 2
PBANKA_0824600	3	conserved protein, unknown function
PBANKA_0824700	3	thioredoxin reductase, putative
PBANKA_0824800	3	polyadenylate-binding protein 2, putative
PBANKA_0825100	3	heptatricopeptide repeat-containing protein, putative
PBANKA_0825800	3	conserved Plasmodium protein, unknown function
PBANKA_0826200	3	protein phosphatase-beta, putative
PBANKA_0826500	3	histone deacetylase 1, putative
PBANKA_0827600	3	conserved Plasmodium protein, unknown function
PBANKA_0828300	3	dynein light chain, putative
PBANKA_0828700	3	phosphatidylserine decarboxylase, putative
PBANKA_0828900	3	conserved Plasmodium protein, unknown function
PBANKA_0829200	3	conserved protein, unknown function
PBANKA_0829300	3	conserved Plasmodium protein, unknown function
PBANKA_0829500	3	conserved Plasmodium protein, unknown function
PBANKA_0829600	3	serine/threonine protein kinase, putative
PBANKA_0829800	3	transcription initiation factor TFIID subunit 7, putative
PBANKA_0829900	3	conserved protein, unknown function
PBANKA_0831000	3	merozoite surface protein 1
PBANKA_0832100	3	conserved Plasmodium protein, unknown function
PBANKA_0832200	3	PUB domain-containing protein, putative
PBANKA_0832700	3	adenylate kinase-like protein 2, putative
PBANKA_0832800	3	conserved Plasmodium protein, unknown function
PBANKA_0833000	3	profilin
PBANKA_0833700	3	conserved Plasmodium protein, unknown function
PBANKA_0835300	3	V-type proton ATPase subunit E, putative
PBANKA_0835600	3	cAMP-dependent protein kinase catalytic subunit, putative
PBANKA_0835900	3	protein kish, putative
PBANKA_0836900	3	PIR protein
PBANKA_0837061	3	tryptophan-rich protein, fragment
PBANKA_0837101	3	PIR protein
PBANKA_0902000	3	dynein light chain, putative
PBANKA_0902400	3	kinesin-X4, putative
PBANKA_0903400	3	TMEM65 domain-containing protein, putative
PBANKA_0904000	3	conserved Plasmodium protein, unknown function
PBANKA_0904100	3	ras-related protein Rab-6
PBANKA_0904500	3	SUMO-activating enzyme subunit 1, putative
PBANKA_0904900	3	mitochondrial large subunit ribosomal protein, putative
PBANKA_0905200	3	oocyst capsule protein Cap93
PBANKA_0905500	3	conserved Plasmodium protein, unknown function
PBANKA_0905600	3	translation initiation factor eIF-1A, putative
PBANKA_0908600	3	conserved Plasmodium protein, unknown function
PBANKA_0908800	3	conserved Plasmodium protein, unknown function
PBANKA_0909800	3	RNA-binding protein, putative
PBANKA_0911000	3	calcium-binding protein, putative
PBANKA_0911100	3	conserved Plasmodium protein, unknown function
PBANKA_0911200	3	ribosomal protein S14, apicoplast, putative
PBANKA_0911650	3	U2 spliceosomal RNA
PBANKA_0912100	3	casein kinase 1, putative
PBANKA_0912400	3	conserved Plasmodium protein, unknown function
PBANKA_0915000	3	apical membrane antigen 1
PBANKA_0915700	3	50S ribosomal protein L2, putative
PBANKA_0916000	3	conserved Plasmodium protein, unknown function
PBANKA_0916300	3	RNA-binding protein, putative
PBANKA_0917800	3	conserved oligomeric Golgi complex subunit 2, putative
PBANKA_0918000	3	60S acidic ribosomal protein P0, putative
PBANKA_0920700	3	conserved Plasmodium protein, unknown function
PBANKA_0921200	3	conserved Plasmodium protein, unknown function
PBANKA_0921300	3	deoxyuridine 5'-triphosphate nucleotidohydrolase, putative
PBANKA_0921400	3	protein phosphatase, putative
PBANKA_0921900	3	WD repeat-containing protein, putative
PBANKA_0922200	3	autophagy-related protein 7, putative
PBANKA_0922400	3	XTBD domain-containing protein, putative
PBANKA_0922500	3	kelch domain-containing protein, putative
PBANKA_0924800	3	golgi protein 2
PBANKA_0925400	3	dynein heavy chain, putative
PBANKA_0925600	3	conserved Plasmodium protein, unknown function
PBANKA_0926700	3	exported protein 1
PBANKA_0927700	3	DDRGK domain-containing protein, putative
PBANKA_0928800	3	splicing factor U2AF small subunit, putative
PBANKA_0929000	3	tRNA m(1)G methyltransferase, putative
PBANKA_0929500	3	histone acetyltransferase MYST, putative
PBANKA_0930600	3	conserved Plasmodium protein, unknown function
PBANKA_0931100	3	conserved protein, unknown function
PBANKA_0931400	3	dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative
PBANKA_0931700	3	peptidyl-prolyl cis-trans isomerase, putative
PBANKA_0933200	3	conserved Plasmodium protein, unknown function
PBANKA_0933500	3	rhomboid protease ROM1
PBANKA_0933600	3	dynein light chain Tctex-type, putative
PBANKA_0934700	3	conserved protein, unknown function
PBANKA_0934900	3	conserved Plasmodium protein, unknown function
PBANKA_0935400	3	ubiquinone biosynthesis protein COQ4, putative
PBANKA_0936500	3	replication factor C subunit 5, putative
PBANKA_0936600	3	conserved Plasmodium protein, unknown function
PBANKA_0936800	3	conserved Plasmodium protein, unknown function
PBANKA_0936900	3	actin-like protein, putative
PBANKA_0939700	3	conserved protein, unknown function
PBANKA_0939900	3	U6 snRNA-associated Sm-like protein LSm4, putative
PBANKA_0941000	3	conserved Plasmodium protein, unknown function
PBANKA_0941100	3	conserved Apicomplexan protein, unknown function
PBANKA_0941200	3	tRNA-splicing ligase RtcB, putative
PBANKA_0941400	3	centrin-4
PBANKA_0941800	3	histone H2B, putative
PBANKA_0941900	3	histone H4, putative
PBANKA_0942200	3	DNA-directed RNA polymerase III subunit RPC8, putative
PBANKA_0942300	3	radial spoke head protein, putative
PBANKA_0942400	3	WD repeat-containing protein, putative
PBANKA_0942800	3	syntaxin, putative
PBANKA_0943000	3	RIIa domain-containing protein, putative
PBANKA_0943600	3	60S acidic ribosomal protein P1, putative
PBANKA_1000600	3	erythrocyte membrane antigen 1
PBANKA_1002400	3	dipeptidyl aminopeptidase 3, putative
PBANKA_1002600	3	6-cysteine protein P41, putative
PBANKA_1002900	3	ag-1 blood stage membrane protein homologue
PBANKA_1005000	3	conserved Plasmodium protein, unknown function
PBANKA_1006100	3	flap endonuclease 1, putative
PBANKA_1006200	3	sporozoite invasion-associated protein 1
PBANKA_1006300	3	perforin-like protein 1
PBANKA_1006400	3	conserved Plasmodium protein, unknown function
PBANKA_1006500	3	tRNA N6-adenosine threonylcarbamoyltransferase, putative
PBANKA_1010100	3	mitochondrial import inner membrane translocase subunit TIM17, putative
PBANKA_1010200	3	methionine aminopeptidase 2, putative
PBANKA_1010400	3	conserved protein, unknown function
PBANKA_1010600	3	calmodulin, putative
PBANKA_1012200	3	protein-L-isoaspartate(D-aspartate) O-methyltransferase, putative
PBANKA_1012400	3	RNA methyltransferase, putative
PBANKA_1012700	3	conserved Plasmodium protein, unknown function
PBANKA_1013300	3	mitogen-activated protein kinase 1
PBANKA_1013900	3	PhIL1 interacting protein PIP3, putative
PBANKA_1014100	3	endonuclease/exonuclease/phosphatase family protein, putative
PBANKA_1014300	3	autophagy protein 5, putative
PBANKA_1014600	3	serine/threonine protein phosphatase 2A activator, putative
PBANKA_1015200	3	diphthamide biosynthesis protein 2, putative
PBANKA_1018000	3	conserved Plasmodium protein, unknown function
